category,title,director,image_director,cast1,image_cast1,cast2,image_cast2,cast3,image_cast3,image_title
golden_globe,Out of Africa,Sydney Pollack,https://image.tmdb.org/t/p/w500/l6Sq7iEakN4eCeMXyZuloc5VIJO.jpg,Robert Redford,https://image.tmdb.org/t/p/w500/hNiy78lk26xTE6tjisSCowcOVw0.jpg,Meryl Streep,https://image.tmdb.org/t/p/w500/emAAzyK1rJ6aiMi0wsWYp51EC3h.jpg,Klaus Maria Brandauer,https://image.tmdb.org/t/p/w500/mE4polIdi4QdzDvIuHgfM37n7l9.jpg,https://image.tmdb.org/t/p/w500/jFTnvLjRE7PWtG3BryZJd4FvZ2n.jpg
golden_globe,Out of Africa,Sydney Pollack,https://image.tmdb.org/t/p/w500/l6Sq7iEakN4eCeMXyZuloc5VIJO.jpg,Robert Redford,https://image.tmdb.org/t/p/w500/hNiy78lk26xTE6tjisSCowcOVw0.jpg,Meryl Streep,https://image.tmdb.org/t/p/w500/emAAzyK1rJ6aiMi0wsWYp51EC3h.jpg,Klaus Maria Brandauer,https://image.tmdb.org/t/p/w500/mE4polIdi4QdzDvIuHgfM37n7l9.jpg,https://image.tmdb.org/t/p/w500/jFTnvLjRE7PWtG3BryZJd4FvZ2n.jpg
golden_globe,Flashdance,Adrian Lyne,https://image.tmdb.org/t/p/w500/fUOF9IbyOZgUJCNZdVamMfLGA2c.jpg,Jennifer Beals,https://image.tmdb.org/t/p/w500/s2lWMENpwkVOZgDnux4bV9ifWZk.jpg,Michael Nouri,https://image.tmdb.org/t/p/w500/4fqIgEp0REKkAzif9ZWPOTJrIRc.jpg,Sunny Johnson,https://image.tmdb.org/t/p/w500/foLbiFLTAYM7SxwW6c2Ojc2Vo38.jpg,https://image.tmdb.org/t/p/w500/ziiy6ORt8BlxWFXskBChBMInvDA.jpg
golden_globe,Flashdance,Adrian Lyne,https://image.tmdb.org/t/p/w500/fUOF9IbyOZgUJCNZdVamMfLGA2c.jpg,Jennifer Beals,https://image.tmdb.org/t/p/w500/s2lWMENpwkVOZgDnux4bV9ifWZk.jpg,Michael Nouri,https://image.tmdb.org/t/p/w500/4fqIgEp0REKkAzif9ZWPOTJrIRc.jpg,Sunny Johnson,https://image.tmdb.org/t/p/w500/foLbiFLTAYM7SxwW6c2Ojc2Vo38.jpg,https://image.tmdb.org/t/p/w500/ziiy6ORt8BlxWFXskBChBMInvDA.jpg
golden_globe,Conan the Barbarian,John Milius,https://image.tmdb.org/t/p/w500/5e9PS8MtgEqpSAeqgUp7gaVU0gU.jpg,Arnold Schwarzenegger,https://image.tmdb.org/t/p/w500/2marNcjIfCUE5Z2HyrcEiJHPbsA.jpg,James Earl Jones,https://image.tmdb.org/t/p/w500/oqMPIsXrl9SZkRfIKN08eFROmH6.jpg,Max von Sydow,https://image.tmdb.org/t/p/w500/u16BsGyT6v9yuO7wWAF62NayDth.jpg,https://image.tmdb.org/t/p/w500/qw2A587Ee61IwcSOLNFRhuOACZZ.jpg
golden_globe,Gandhi,Richard Attenborough,https://image.tmdb.org/t/p/w500/mJGvNS69xUqiNRybKzPl2Zuxe9Z.jpg,Ben Kingsley,https://image.tmdb.org/t/p/w500/vQtBqpF2HDdzbfXHDzR4u37i1Ac.jpg,Candice Bergen,https://image.tmdb.org/t/p/w500/nElAkiKaYlO039KgvWVZAC1fHTk.jpg,Edward Fox,https://image.tmdb.org/t/p/w500/mRAgZvRscftn6roAKdLQwrrrWrS.jpg,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
golden_globe,Gandhi,Richard Attenborough,https://image.tmdb.org/t/p/w500/mJGvNS69xUqiNRybKzPl2Zuxe9Z.jpg,Ben Kingsley,https://image.tmdb.org/t/p/w500/vQtBqpF2HDdzbfXHDzR4u37i1Ac.jpg,Candice Bergen,https://image.tmdb.org/t/p/w500/nElAkiKaYlO039KgvWVZAC1fHTk.jpg,Edward Fox,https://image.tmdb.org/t/p/w500/mRAgZvRscftn6roAKdLQwrrrWrS.jpg,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
golden_globe,Gandhi,Richard Attenborough,https://image.tmdb.org/t/p/w500/mJGvNS69xUqiNRybKzPl2Zuxe9Z.jpg,Ben Kingsley,https://image.tmdb.org/t/p/w500/vQtBqpF2HDdzbfXHDzR4u37i1Ac.jpg,Candice Bergen,https://image.tmdb.org/t/p/w500/nElAkiKaYlO039KgvWVZAC1fHTk.jpg,Edward Fox,https://image.tmdb.org/t/p/w500/mRAgZvRscftn6roAKdLQwrrrWrS.jpg,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
golden_globe,Gandhi,Richard Attenborough,https://image.tmdb.org/t/p/w500/mJGvNS69xUqiNRybKzPl2Zuxe9Z.jpg,Ben Kingsley,https://image.tmdb.org/t/p/w500/vQtBqpF2HDdzbfXHDzR4u37i1Ac.jpg,Candice Bergen,https://image.tmdb.org/t/p/w500/nElAkiKaYlO039KgvWVZAC1fHTk.jpg,Edward Fox,https://image.tmdb.org/t/p/w500/mRAgZvRscftn6roAKdLQwrrrWrS.jpg,https://image.tmdb.org/t/p/w500/rOXftt7SluxskrFrvU7qFJa5zeN.jpg
golden_globe,Ordinary People,Robert Redford,https://image.tmdb.org/t/p/w500/hNiy78lk26xTE6tjisSCowcOVw0.jpg,Donald Sutherland,https://image.tmdb.org/t/p/w500/hHd64HbSwxjfnNfPbIPeboFApfS.jpg,Mary Tyler Moore,https://image.tmdb.org/t/p/w500/v4tIqWFbCcvqLrFhhHbeelR5f1l.jpg,Judd Hirsch,https://image.tmdb.org/t/p/w500/7rJ0TZfMoPLTcO203tHhE6tcPKP.jpg,https://image.tmdb.org/t/p/w500/8CFPYcRatQFFysCjQanqYMQyS2Y.jpg
golden_globe,Ordinary People,Robert Redford,https://image.tmdb.org/t/p/w500/hNiy78lk26xTE6tjisSCowcOVw0.jpg,Donald Sutherland,https://image.tmdb.org/t/p/w500/hHd64HbSwxjfnNfPbIPeboFApfS.jpg,Mary Tyler Moore,https://image.tmdb.org/t/p/w500/v4tIqWFbCcvqLrFhhHbeelR5f1l.jpg,Judd Hirsch,https://image.tmdb.org/t/p/w500/7rJ0TZfMoPLTcO203tHhE6tcPKP.jpg,https://image.tmdb.org/t/p/w500/8CFPYcRatQFFysCjQanqYMQyS2Y.jpg
golden_globe,Ordinary People,Robert Redford,https://image.tmdb.org/t/p/w500/hNiy78lk26xTE6tjisSCowcOVw0.jpg,Donald Sutherland,https://image.tmdb.org/t/p/w500/hHd64HbSwxjfnNfPbIPeboFApfS.jpg,Mary Tyler Moore,https://image.tmdb.org/t/p/w500/v4tIqWFbCcvqLrFhhHbeelR5f1l.jpg,Judd Hirsch,https://image.tmdb.org/t/p/w500/7rJ0TZfMoPLTcO203tHhE6tcPKP.jpg,https://image.tmdb.org/t/p/w500/8CFPYcRatQFFysCjQanqYMQyS2Y.jpg
golden_globe,Ordinary People,Robert Redford,https://image.tmdb.org/t/p/w500/hNiy78lk26xTE6tjisSCowcOVw0.jpg,Donald Sutherland,https://image.tmdb.org/t/p/w500/hHd64HbSwxjfnNfPbIPeboFApfS.jpg,Mary Tyler Moore,https://image.tmdb.org/t/p/w500/v4tIqWFbCcvqLrFhhHbeelR5f1l.jpg,Judd Hirsch,https://image.tmdb.org/t/p/w500/7rJ0TZfMoPLTcO203tHhE6tcPKP.jpg,https://image.tmdb.org/t/p/w500/8CFPYcRatQFFysCjQanqYMQyS2Y.jpg
golden_globe,Taxi,Gérard Pirès,https://image.tmdb.org/t/p/w500/iPfdLfScA9CmSJ9M3XZcywadEsN.jpg,Samy Naceri,https://image.tmdb.org/t/p/w500/yT3QZbpp6Pd6xJ2FzxESQ7sDudm.jpg,Frédéric Diefenthal,https://image.tmdb.org/t/p/w500/3sdQSCxXQTgPu6fqTImqGnebcuU.jpg,Marion Cotillard,https://image.tmdb.org/t/p/w500/biitzOF0GffIqFYLyOPkoiaOngQ.jpg,https://image.tmdb.org/t/p/w500/egBxj3ude84theXc3cLbBHrWOkQ.jpg
golden_globe,Midnight Express,Alan Parker,https://image.tmdb.org/t/p/w500/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,Brad Davis,https://image.tmdb.org/t/p/w500/2AMxog90ng7gHyw1DOwI4HPpppw.jpg,Irene Miracle,https://image.tmdb.org/t/p/w500/4lK6wPnosubEuBAih8LkYIfa66a.jpg,Bo Hopkins,https://image.tmdb.org/t/p/w500/oG4g4F6vYYxkrJKt5MKvP5LVFut.jpg,https://image.tmdb.org/t/p/w500/mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg
golden_globe,Midnight Express,Alan Parker,https://image.tmdb.org/t/p/w500/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,Brad Davis,https://image.tmdb.org/t/p/w500/2AMxog90ng7gHyw1DOwI4HPpppw.jpg,Irene Miracle,https://image.tmdb.org/t/p/w500/4lK6wPnosubEuBAih8LkYIfa66a.jpg,Bo Hopkins,https://image.tmdb.org/t/p/w500/oG4g4F6vYYxkrJKt5MKvP5LVFut.jpg,https://image.tmdb.org/t/p/w500/mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg
golden_globe,Midnight Express,Alan Parker,https://image.tmdb.org/t/p/w500/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,Brad Davis,https://image.tmdb.org/t/p/w500/2AMxog90ng7gHyw1DOwI4HPpppw.jpg,Irene Miracle,https://image.tmdb.org/t/p/w500/4lK6wPnosubEuBAih8LkYIfa66a.jpg,Bo Hopkins,https://image.tmdb.org/t/p/w500/oG4g4F6vYYxkrJKt5MKvP5LVFut.jpg,https://image.tmdb.org/t/p/w500/mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg
golden_globe,Midnight Express,Alan Parker,https://image.tmdb.org/t/p/w500/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,Brad Davis,https://image.tmdb.org/t/p/w500/2AMxog90ng7gHyw1DOwI4HPpppw.jpg,Irene Miracle,https://image.tmdb.org/t/p/w500/4lK6wPnosubEuBAih8LkYIfa66a.jpg,Bo Hopkins,https://image.tmdb.org/t/p/w500/oG4g4F6vYYxkrJKt5MKvP5LVFut.jpg,https://image.tmdb.org/t/p/w500/mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg
golden_globe,Midnight Express,Alan Parker,https://image.tmdb.org/t/p/w500/pdpFqPNq4HZiPax1WSMbEDpND2I.jpg,Brad Davis,https://image.tmdb.org/t/p/w500/2AMxog90ng7gHyw1DOwI4HPpppw.jpg,Irene Miracle,https://image.tmdb.org/t/p/w500/4lK6wPnosubEuBAih8LkYIfa66a.jpg,Bo Hopkins,https://image.tmdb.org/t/p/w500/oG4g4F6vYYxkrJKt5MKvP5LVFut.jpg,https://image.tmdb.org/t/p/w500/mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg
golden_globe,Benji,Brandon Camp,https://image.tmdb.org/t/p/w500/69OPkiyhE5iLpRcf4sBLFGPoRHM.jpg,Gabriel Bateman,https://image.tmdb.org/t/p/w500/6qNrduicWPPaMR2Vst2BJL4XyQb.jpg,Darby Camp,https://image.tmdb.org/t/p/w500/91xxnFnD2odlpRQUQiX1cVNsfnU.jpg,Kiele Sanchez,https://image.tmdb.org/t/p/w500/glqKd6KUrOl8HXkASDZU3U3NYLr.jpg,https://image.tmdb.org/t/p/w500/79pacM3h5FoETnfuRC6O2qPfzn4.jpg
golden_globe,Shaft,Tim Story,https://image.tmdb.org/t/p/w500/9tixtZ4m2gpfBXPpVS2aFhGZg9D.jpg,Samuel L. Jackson,https://image.tmdb.org/t/p/w500/AiAYAqwpM5xmiFrAIeQvUXDCVvo.jpg,Jessie T. Usher,https://image.tmdb.org/t/p/w500/bkFM2GHKU1rr6CRCgeaojY1TDCS.jpg,Regina Hall,https://image.tmdb.org/t/p/w500/jiFZ4xNrvUUZLBHnJu71CvdN4kj.jpg,https://image.tmdb.org/t/p/w500/joNpwk3wQXpiv6d2bPemjWj3CBd.jpg
golden_globe,The Hospital,Arthur Hiller,https://image.tmdb.org/t/p/w500/eqFlaHk5yZbDqJENHj0lIfC7Toh.jpg,George C. Scott,https://image.tmdb.org/t/p/w500/1dL9hx7nC0cACIVpp6xS1jqJJN7.jpg,Diana Rigg,https://image.tmdb.org/t/p/w500/nGLMbJZehRWNmb7MaoCJjVk0bUo.jpg,Barnard Hughes,https://image.tmdb.org/t/p/w500/1QwqpJ37wE5cjrDxHoTWfZk4oVs.jpg,https://image.tmdb.org/t/p/w500/ikrl0fKV1hOWBFLtg0tDQeyDNQc.jpg
